doc_id,CASEID,Freedom.and.Rights,E.plurabus.Unum,representation.of.the.people,popular.will.and.equality,National.identity.and.heritage,Not.a.democracy.a.Republic,flawed.democracy,Institution.and.constitution,unclassified.other,Don.t.know,nothing.disaffected,Nothing.more.to.add,NA.
5141,212496423,0,0,0,1,0,0,0,0,0,0,0,0,0
5143,213777801,0,0,0,0,0,0,0,0,0,0,0,1,0
5147,2553440,0,0,0,0,0,0,0,1,0,0,0,0,0
5148,11311167,1,0,0,0,0,0,1,0,0,0,0,0,0
5152,15423244,1,0,0,0,0,0,0,0,0,0,0,0,0
5153,19718518,0,0,0,1,0,0,1,0,0,0,0,0,0
5154,20371671,1,0,0,0,0,0,0,0,0,0,0,0,0
5155,20594407,1,0,0,0,0,0,0,0,0,0,0,0,0
5157,49352009,1,0,0,0,0,0,0,0,0,0,0,0,0
5158,53924088,0,0,0,0,0,0,0,0,0,0,1,0,0
5163,67702864,1,0,0,1,0,0,0,0,0,0,0,0,0
5164,68793659,1,0,0,0,0,0,0,0,0,0,0,0,0
5165,69013070,0,0,0,1,0,0,0,0,0,0,0,0,0
5166,69077691,0,0,0,0,0,0,0,1,0,0,0,0,0
5168,69272472,1,0,0,0,0,0,0,0,0,0,0,0,0
5169,70431189,1,0,0,0,0,0,0,0,0,0,0,0,0
5170,106124481,0,0,0,1,0,0,1,0,0,0,0,0,0
5172,134160407,1,0,0,0,0,0,0,0,0,0,0,0,0
5173,136650573,0,0,0,0,0,1,0,0,0,0,0,0,0
5174,136738397,0,0,0,0,0,0,0,1,0,0,0,0,0
5175,141366557,1,0,0,1,0,0,0,0,0,0,0,0,0
5176,142339241,0,0,0,0,0,0,0,0,1,0,0,0,0
5177,155797161,1,0,0,0,0,0,0,0,0,0,0,0,0
5178,186282289,0,1,0,0,0,0,1,0,0,0,0,0,0
5181,191569437,0,0,0,0,0,0,0,0,1,0,0,0,0
5182,199180195,1,0,0,0,0,0,0,1,0,0,0,0,0
5184,200437347,1,0,0,0,0,0,0,0,0,0,0,0,0
5187,202085515,0,0,0,1,0,0,0,0,0,0,0,0,0
5189,207361209,0,0,0,0,0,0,1,0,0,0,0,0,0
5190,209062767,0,0,0,0,0,0,0,1,0,0,0,0,0
5191,209882637,0,0,0,0,0,0,0,1,0,0,0,0,0
5193,212270915,0,0,0,0,0,0,0,1,0,0,0,0,0
5194,212553735,1,0,0,0,0,0,0,1,0,0,0,0,0
5195,213071441,0,0,0,1,0,0,0,0,0,0,0,0,0
5199,214025589,0,0,0,0,0,0,0,0,1,0,0,0,0
5200,214853175,0,0,0,0,0,0,0,0,1,0,0,0,0
5201,214971005,0,0,0,0,0,0,0,1,0,0,0,0,0
5205,11172988,0,0,0,0,0,0,1,1,0,0,0,0,0
5206,11257611,0,0,0,0,0,0,0,0,0,0,0,1,0
5207,11523275,1,0,0,0,0,0,0,1,0,0,0,0,0
5208,11678579,0,0,1,1,0,0,0,0,0,0,0,0,0
5209,12183708,1,0,0,0,0,0,0,0,0,0,0,0,0
5211,12332110,0,0,0,0,0,0,1,1,0,0,0,0,0
5212,15598338,0,0,0,0,0,0,1,0,0,0,0,0,0
5213,17734405,1,0,0,0,0,0,0,0,0,0,0,0,0
5214,22285354,0,0,0,1,0,0,0,0,0,0,0,0,0
5215,22393258,0,0,0,0,0,0,1,0,0,0,0,0,0
5216,40538696,1,0,0,0,0,0,1,0,0,0,0,0,0
5217,45036842,0,0,0,1,0,0,0,0,0,0,0,0,0
5218,46299415,0,0,0,1,0,0,0,0,0,0,0,0,0
5219,46831378,1,0,0,0,0,0,0,0,0,0,0,0,0
5220,47671753,1,0,0,0,0,0,0,0,0,0,0,0,0
5222,48534587,1,0,0,0,0,0,0,0,0,0,0,0,0
5223,50224964,0,0,0,1,0,0,0,0,0,0,0,0,0
5224,56204030,1,0,0,0,0,0,0,0,0,0,0,0,0
5225,57559900,0,0,0,1,0,0,0,0,0,0,0,0,0
5226,58134818,0,0,0,1,0,0,0,0,0,0,0,0,0
5227,58470535,0,1,0,0,0,0,0,0,0,0,0,0,0
5234,65940332,1,0,0,0,0,0,0,0,0,0,0,0,0
5238,67541120,1,0,0,0,0,0,0,0,0,0,0,0,0
5239,68535995,0,0,0,0,0,0,0,0,1,0,0,0,0
5240,68684789,0,0,0,1,0,0,0,0,0,0,0,0,0
5243,68938180,0,0,0,0,0,0,0,1,0,0,0,0,0
5244,69165797,0,0,0,1,0,0,0,1,0,0,0,0,0
5245,70076146,0,0,0,0,0,0,0,0,1,0,0,0,0
5247,73473334,0,0,0,0,0,0,0,0,0,0,0,1,0
5248,106866239,0,0,0,0,0,0,0,0,0,0,1,0,0
5249,113903607,0,0,1,1,0,0,1,0,0,0,0,0,0
5251,131784387,0,0,0,0,0,0,0,0,0,0,0,1,0
5253,144974429,1,0,0,0,0,0,0,0,0,0,0,0,0
5254,149476013,0,0,0,1,0,0,0,0,0,0,0,0,0
5255,153827417,0,0,0,0,0,0,0,1,0,0,0,0,0
5256,154979861,1,0,0,0,0,0,0,0,0,0,0,0,0
5257,160352719,0,0,0,0,0,0,0,0,1,0,0,0,0
5259,162878511,1,0,0,0,0,0,0,1,0,0,0,0,0
5262,178211207,0,0,0,0,0,1,0,0,0,0,0,0,0
5266,201092379,0,0,0,1,0,0,0,1,0,0,0,0,0
5270,208698449,0,0,0,0,0,0,0,0,1,0,0,0,0
5271,208758517,1,0,0,0,0,0,0,0,0,0,0,0,0
5273,210108869,0,1,0,0,0,0,0,0,0,0,0,0,0
5274,211889001,0,0,0,1,0,0,0,0,0,0,0,0,0
5276,212576739,0,0,0,1,0,0,0,0,0,0,0,0,0
5279,213701711,0,0,0,1,0,0,0,0,0,0,0,0,0
5281,213946597,0,0,0,0,1,0,0,0,0,0,0,0,0
5283,214753871,0,0,0,0,0,0,0,0,1,0,0,0,0
5284,214799155,0,0,1,1,0,0,1,0,0,0,0,0,0
5285,215064413,1,0,0,0,0,0,0,0,0,0,0,0,0
5286,215068531,0,0,0,1,0,0,0,0,0,0,0,0,0
5288,215101409,0,0,0,0,0,0,0,0,1,0,0,0,0
5289,215132395,1,0,0,0,0,0,0,0,0,0,0,0,0
5293,2337156,0,0,0,1,0,0,0,0,0,0,0,0,0
5294,2494368,1,0,0,0,0,0,0,0,0,0,0,0,0
5296,11176765,0,0,0,0,0,0,0,1,0,0,0,0,0
5297,11275907,0,0,0,0,0,1,0,0,0,0,0,0,0
5298,11423902,0,0,0,1,0,0,0,0,0,0,0,0,0
5301,12263905,0,1,0,0,0,0,0,0,0,0,0,0,0
5304,14991438,0,0,0,1,0,0,0,0,0,0,0,0,0
5305,18707432,1,0,0,0,0,0,0,0,0,0,0,0,0
5306,18992480,1,0,0,0,0,0,0,1,0,0,0,0,0
5307,19579228,0,0,0,1,0,0,0,0,0,0,0,0,0
5308,20413393,0,0,0,0,0,0,1,0,0,0,0,0,0
5310,22287559,0,1,0,1,0,0,0,0,0,0,0,0,0
5314,43978901,1,0,0,1,0,0,0,0,0,0,0,0,0
5316,45715702,1,0,0,0,0,0,0,0,0,0,0,0,0
5317,46189572,0,1,0,0,0,0,0,0,0,0,0,0,0
5320,52460707,1,0,0,0,0,0,0,0,0,0,0,0,0
5321,52997943,0,0,0,0,0,0,0,0,1,0,0,0,0
5322,53293654,1,0,0,0,0,0,1,0,0,0,0,0,0
5323,53658525,0,0,0,0,0,0,0,0,0,0,0,1,0
5325,58359690,1,0,0,0,0,0,0,0,0,0,0,0,0
5326,58391102,0,0,0,1,0,0,0,0,0,0,0,0,0
5329,66640079,0,0,0,0,0,0,0,0,0,0,0,1,0
5330,67459454,0,0,0,0,0,0,1,0,0,0,0,0,0
5332,68604932,0,0,0,0,0,0,0,0,1,0,0,0,0
5334,68987645,0,0,0,1,0,0,0,0,0,0,0,0,0
5335,69629104,0,0,0,1,0,0,0,0,0,0,0,0,0
5336,69857021,0,0,0,0,0,0,0,0,0,0,1,0,0
5337,70165707,0,0,0,0,0,0,0,0,1,0,0,0,0
5338,71887794,0,0,0,0,0,0,0,0,1,0,0,0,0
5342,110448299,1,0,0,0,0,0,0,0,0,0,0,0,0
5343,129713519,1,0,0,0,0,0,0,0,0,0,0,0,0
5345,136603521,0,0,0,1,0,0,0,0,0,0,0,0,0
5348,149489853,0,0,0,0,0,0,1,0,0,0,0,0,0
5350,151326199,0,0,0,0,0,0,0,0,0,0,0,1,0
5352,161468271,0,0,0,0,0,0,0,0,0,0,0,1,0
5355,177670293,0,0,0,0,0,0,0,0,0,0,0,1,0
5356,180499633,1,0,0,0,0,0,0,0,0,0,0,0,0
5357,180620743,1,0,0,0,0,0,0,0,0,0,0,0,0
5358,181612845,0,0,0,1,0,0,0,0,0,0,0,0,0
5359,182960245,0,0,0,0,0,1,0,0,0,0,0,0,0
5360,187215935,0,0,0,1,0,0,0,1,0,0,0,0,0
5362,188403231,0,0,0,1,0,0,0,0,0,0,0,0,0
5363,189160499,1,0,0,0,0,0,0,0,0,0,0,0,0
5364,190190503,0,0,0,1,0,0,1,0,0,0,0,0,0
5366,193267123,0,0,0,1,0,0,0,0,0,0,0,0,0
5368,201355391,1,0,0,0,0,0,0,0,0,0,0,0,0
5369,201749703,1,0,0,0,0,0,0,0,0,0,0,0,0
5370,202418137,0,0,0,1,0,0,0,0,0,0,0,0,0
5374,205322331,1,0,0,0,0,0,0,1,0,0,0,0,0
5378,210552737,0,0,0,0,0,0,0,1,0,0,0,0,0
5382,212960117,0,0,0,0,0,0,0,0,1,0,0,0,0
5384,213422059,0,0,0,0,0,0,0,0,1,0,0,0,0
5385,213443473,0,0,0,0,0,0,0,1,0,0,0,0,0
5387,213771839,0,0,0,1,0,0,0,0,0,0,0,0,0
5388,213957393,0,0,0,1,0,0,0,0,0,0,0,0,0
5389,214734945,1,0,0,0,0,0,1,0,0,0,0,0,0
5390,214837837,0,0,0,0,0,0,0,1,0,0,0,0,0
5398,11200792,1,0,0,0,0,0,0,0,0,0,0,0,0
5399,11348041,0,1,0,0,0,0,0,0,0,0,0,0,0
5400,11446711,0,0,0,0,0,0,0,1,0,0,0,0,0
5403,12189665,0,0,0,0,1,0,0,0,0,0,0,0,0
5405,13869782,1,0,0,0,0,0,0,0,0,0,0,0,0
5406,16006925,0,0,0,0,0,0,0,1,0,0,0,0,0
5407,17290671,0,0,0,1,0,0,1,0,0,0,0,0,0
5408,17362436,1,0,0,0,0,0,0,0,0,0,0,0,0
5409,19201653,1,0,0,0,0,0,0,0,0,0,0,0,0
5410,20347452,0,0,0,1,0,0,0,0,0,0,0,0,0
5414,41553785,0,0,0,0,0,0,0,0,1,0,0,0,0
5415,43903643,0,0,0,0,0,0,0,1,0,0,0,0,0
5418,46808306,1,0,0,0,0,0,0,0,0,0,0,0,0
5422,50364039,1,0,0,0,0,0,0,0,0,0,0,0,0
5426,57540461,0,0,0,1,0,0,0,0,0,0,0,0,0
5429,63891545,1,0,0,0,0,0,0,0,0,0,0,0,0
5434,68522583,0,1,0,0,0,0,0,0,0,0,0,0,0
5436,69761002,0,0,1,0,0,0,0,0,0,0,0,0,0
5437,69792016,1,0,0,0,0,0,0,0,0,0,0,0,0
5438,70935616,1,0,0,0,0,0,0,0,0,0,0,0,0
5439,71808988,1,0,0,0,0,0,0,0,0,0,0,0,0
5442,74304132,0,0,0,1,0,0,0,0,0,0,0,0,0
5444,74454862,1,0,0,0,0,0,0,0,0,0,0,0,0
5445,102026337,0,0,0,1,0,0,0,0,0,0,0,0,0
5449,128546863,0,0,0,0,0,0,1,0,0,0,0,0,0
5450,133956961,1,0,0,0,0,0,0,0,0,0,0,0,0
5451,134365663,0,0,0,1,0,0,0,0,0,0,0,0,0
5452,134921937,0,0,0,1,0,0,0,0,0,0,0,0,0
5453,135476751,0,0,1,0,0,0,0,0,0,0,0,0,0
5454,144960345,1,0,0,0,0,0,0,0,0,0,0,0,0
5455,151750219,0,0,0,0,0,0,0,0,0,0,0,1,0
5456,153193647,0,0,0,0,0,0,0,0,1,0,0,0,0
5458,161579567,1,0,0,0,0,0,0,0,0,0,0,0,0
5459,164896069,1,0,0,0,0,0,0,0,0,0,0,0,0
5461,178626161,0,0,0,1,0,0,0,1,0,0,0,0,0
5462,181077247,1,0,0,0,0,0,0,0,0,0,0,0,0
5463,181545087,0,0,0,0,0,0,0,1,0,0,0,0,0
5466,186940309,0,0,0,0,0,0,0,0,0,0,1,0,0
5467,189434897,0,0,0,0,0,0,0,0,0,0,0,1,0
5468,189729017,1,0,0,1,0,0,0,0,0,0,0,0,0
5469,190251953,0,0,0,1,0,0,0,0,0,0,0,0,0
5470,190555847,0,0,0,1,0,0,0,0,0,0,0,0,0
5471,193292243,0,0,0,1,0,0,0,0,0,0,0,0,0
5472,195287827,0,0,0,0,0,0,0,0,0,0,1,0,0
5473,201015907,0,0,0,0,0,0,0,1,0,0,0,0,0
5474,202906373,1,0,0,0,0,0,1,0,0,0,0,0,0
5475,203178173,0,0,0,0,0,0,0,0,0,0,0,1,0
5476,203477693,0,0,0,1,0,0,0,0,0,0,0,0,0
5479,206742171,0,0,0,0,0,0,0,1,0,0,0,0,0
5481,207513995,0,0,0,1,0,0,0,0,0,0,0,0,0
5484,208910629,0,0,0,0,0,0,1,1,0,0,0,0,0
5487,210537749,1,0,0,0,0,0,0,0,0,0,0,0,0
5488,210546707,0,0,1,1,0,0,0,0,0,0,0,0,0
5489,210815753,1,0,0,0,0,0,0,0,0,0,0,0,0
5492,211727649,0,0,0,0,0,0,0,0,0,0,0,1,0
5494,212606277,0,0,1,1,0,0,0,0,0,0,0,0,0
5497,213382081,0,0,0,1,0,0,0,0,0,0,0,0,0
5499,213438593,0,0,0,0,0,0,0,0,0,0,0,1,0
5500,213595551,1,0,0,0,0,0,0,0,0,0,0,0,0
5502,213717035,0,0,0,0,0,0,0,1,0,0,0,0,0
5505,214097239,0,0,0,0,0,0,0,0,0,0,1,0,0
5508,215045685,0,0,0,0,0,0,0,0,0,0,1,0,0
5510,215279503,1,0,0,0,0,0,0,0,0,0,0,0,0
5515,2312887,1,0,0,1,0,0,0,0,0,0,0,0,0
5516,11132809,0,0,0,1,0,0,0,0,0,0,0,0,0
5518,13547330,1,0,0,0,0,0,0,0,0,0,0,0,0
5520,15637583,0,0,1,1,0,0,0,0,0,0,0,0,0
5521,16369092,1,0,0,0,0,0,0,0,0,0,0,0,0
5524,17904002,1,0,0,0,0,0,0,0,0,0,0,0,0
5525,18496329,0,0,0,1,0,0,0,0,0,0,0,0,0
5526,18563158,0,0,0,1,0,0,0,0,0,0,0,0,0
5529,19179254,1,0,0,0,0,0,0,0,0,0,0,0,0
5532,41241582,1,0,0,0,0,0,0,0,0,0,0,0,0
5533,41833144,0,0,0,0,1,0,0,0,0,0,0,0,0
5539,47797950,0,0,0,0,0,0,0,0,0,0,0,1,0
5540,49425378,1,0,0,0,0,0,0,0,0,0,0,0,0
5541,50650704,1,0,0,0,0,0,0,1,0,0,0,0,0
5542,54804849,0,0,0,0,0,0,0,0,0,0,1,0,0
5543,55021223,0,0,0,0,0,0,0,1,0,0,0,0,0
5544,55191610,1,0,0,0,0,0,0,0,0,0,0,0,0
5545,55971347,0,0,1,1,0,0,0,0,0,0,0,0,0
5547,59768668,0,0,0,0,0,0,0,0,1,0,0,0,0
5548,60463982,0,0,0,0,0,0,0,0,0,0,0,1,0
5552,63300244,0,0,0,0,0,0,0,0,0,0,0,1,0
5554,64400295,1,0,0,0,0,0,0,0,0,0,0,0,0
5556,65643910,0,0,0,1,0,0,0,0,0,0,0,0,0
5557,67067977,1,0,0,0,0,0,0,0,0,0,0,0,0
5558,67775359,0,0,0,1,0,0,0,0,0,0,0,0,0
5559,67786125,0,0,0,0,1,0,0,0,0,0,0,0,0
5562,68353941,0,0,0,0,0,1,0,0,0,0,0,0,0
5563,68404082,0,0,0,1,0,0,0,0,0,0,0,0,0
5565,69599513,0,0,0,1,0,0,0,0,0,0,0,0,0
5566,69708773,0,0,0,1,0,0,0,0,0,0,0,0,0
5571,71482989,0,0,0,0,0,0,0,0,0,0,1,0,0
5572,71543149,1,0,0,0,0,0,0,0,0,0,0,0,0
5573,72269951,0,0,0,0,0,0,0,0,1,0,0,0,0
5574,74415167,1,0,0,0,0,0,0,0,0,0,0,0,0
5575,74589562,0,0,0,1,0,0,0,0,0,0,0,0,0
5576,74620754,1,0,0,0,0,0,0,0,0,0,0,0,0
5577,74694725,0,0,0,0,0,0,0,0,1,0,0,0,0
5579,101147205,0,0,0,0,0,0,0,0,0,0,1,0,0
5581,120105939,0,0,0,1,0,0,0,0,0,0,0,0,0
5582,124415879,1,0,0,0,0,0,0,1,0,0,0,0,0
5584,135306177,0,0,0,1,0,0,0,0,0,0,0,0,0
5586,137047263,0,0,0,0,0,0,0,0,0,0,0,1,0
5587,138057115,1,0,0,0,0,0,0,0,0,0,0,0,0
5588,138840449,0,0,0,1,0,0,0,0,0,0,0,0,0
5592,144696239,0,1,0,0,0,0,0,0,0,0,0,0,0
5594,146218051,0,0,1,0,0,0,1,0,0,0,0,0,0
5597,150680569,0,0,1,1,0,0,0,0,0,0,0,0,0
5598,151876985,1,0,0,0,0,0,0,0,0,0,0,0,0
5599,155088409,0,0,0,0,0,0,0,1,0,0,0,0,0
5600,155911877,0,0,1,1,0,0,1,0,0,0,0,0,0
5602,158608859,1,0,0,0,0,0,0,0,0,0,0,0,0
5603,159074965,0,0,0,0,0,0,0,0,0,0,1,0,0
5604,161003007,1,0,0,0,0,0,0,0,0,0,0,0,0
5605,163085525,1,0,0,0,0,0,0,0,0,0,0,0,0
5606,168084881,0,0,0,1,0,0,0,0,0,0,0,0,0
5607,175760187,1,0,0,0,0,0,0,0,0,0,0,0,0
5608,176974683,0,0,0,1,0,0,0,0,0,0,0,0,0
5609,181075389,1,0,0,0,0,0,0,0,0,0,0,0,0
5610,184691067,1,0,0,0,0,0,0,0,0,0,0,0,0
5615,188228567,0,1,0,0,0,1,1,0,0,0,0,0,0
5616,189348079,0,0,0,0,0,0,0,0,0,0,0,1,0
5617,189673059,0,1,1,1,0,0,0,0,0,0,0,0,0
5618,190419449,0,0,0,1,0,0,0,0,0,0,0,0,0
5620,192317047,0,0,0,1,0,0,0,0,0,0,0,0,0
5622,193088095,0,1,0,0,0,0,0,1,0,0,0,0,0
5623,193616961,0,0,0,1,0,0,0,0,0,0,0,0,0
5626,200426843,0,0,0,0,0,0,0,0,1,0,0,0,0
5628,202094041,0,0,0,0,1,0,0,0,0,0,0,0,0
5629,202208061,1,0,0,0,0,0,0,0,0,0,0,0,0
5630,203914773,0,0,0,1,0,0,0,0,0,0,0,0,0
5631,205161755,0,0,0,1,0,0,0,0,0,0,0,0,0
5632,205681049,0,0,0,1,0,0,0,0,0,0,0,0,0
5633,205940013,0,0,0,0,0,0,0,1,0,0,0,0,0
5634,205951591,0,0,0,0,0,0,0,1,0,0,0,0,0
5635,206861075,1,1,0,0,0,0,0,0,0,0,0,0,0
5639,208786351,0,0,0,0,0,0,0,0,1,0,0,0,0
5644,210485929,0,0,0,0,0,0,0,0,0,0,0,0,0
5645,210544623,1,0,0,0,0,0,0,0,0,0,0,0,0
5646,210665517,0,0,0,1,0,0,0,0,0,0,0,0,0
5647,210895117,0,0,0,1,0,0,0,0,0,0,0,0,0
5648,211098235,0,0,0,1,0,0,0,0,0,0,0,0,0
5652,212320155,0,0,0,0,0,0,0,0,1,0,0,0,0
5654,213076241,1,0,0,0,0,0,0,0,0,0,0,0,0
5655,213112967,0,0,0,0,0,0,0,0,1,0,0,0,0
5657,213669961,0,0,0,1,0,0,0,0,0,0,0,0,0
5660,213867389,0,0,0,0,0,0,0,0,0,1,0,0,0
5662,213994335,1,0,0,0,0,0,0,0,0,0,0,0,0
5665,214203981,0,0,0,0,0,0,0,0,0,0,1,0,0
5666,214399209,0,0,1,1,0,0,0,0,0,0,0,0,0
5668,214475203,1,0,0,0,0,0,0,0,0,0,0,0,0
5669,214572691,0,0,0,1,0,0,0,0,0,0,0,0,0
5670,214669991,0,0,0,0,0,0,0,1,0,0,0,0,0
5671,214724485,0,0,0,1,0,0,0,0,0,0,0,0,0
5672,214744323,1,0,0,0,0,0,1,0,0,0,0,0,0
5673,214813603,0,0,0,0,0,0,0,0,0,0,0,1,0
5674,214851039,0,0,0,0,0,0,0,0,0,0,0,1,0
5677,215112551,0,0,0,1,0,0,0,0,0,0,0,0,0
5680,2264475,1,0,0,0,0,0,0,0,0,0,0,0,0
5682,11304515,0,0,0,0,0,0,0,1,0,0,0,0,0
5683,11351924,1,0,0,0,0,0,0,1,0,0,0,0,0
5684,11365419,0,0,0,1,0,0,0,1,0,0,0,0,0
5685,11785144,0,0,0,1,0,0,0,0,0,0,0,0,0
5686,14090211,0,0,0,0,0,0,0,0,0,0,0,1,0
5687,14563188,1,0,0,0,0,0,0,0,0,0,0,0,0
5688,14577933,1,0,0,1,0,0,0,0,0,0,0,0,0
5689,16086765,0,0,0,0,0,0,0,1,0,0,0,0,0
5690,16226670,1,0,0,0,0,0,0,0,0,0,0,0,0
5691,21635469,0,0,0,1,0,0,0,0,0,0,0,0,0
5693,47188533,0,0,0,0,0,0,0,1,0,0,0,0,0
5695,50354977,0,0,0,1,0,0,0,0,0,0,0,0,0
5697,53408295,0,0,0,0,0,0,0,1,0,0,0,0,0
5699,53997884,0,0,0,1,0,0,0,0,0,0,0,0,0
5700,54697622,0,0,1,1,0,0,0,0,0,0,0,0,0
5701,55193460,0,0,0,1,0,0,0,1,0,0,0,0,0
5702,62066989,1,0,0,0,0,0,0,1,0,0,0,0,0
5703,65771267,1,0,0,0,0,0,0,1,0,0,0,0,0
5704,68868468,0,0,0,0,0,0,0,1,0,0,0,0,0
5705,69160327,0,0,0,1,0,0,1,0,0,0,0,0,0
5707,70143207,1,0,0,1,0,0,0,0,0,0,0,0,0
5708,71152625,1,0,0,0,0,0,0,0,0,0,0,0,0
5709,71975501,0,0,1,0,0,0,0,0,0,0,0,0,0
5710,72266566,1,0,0,0,0,0,0,0,0,0,0,0,0
5711,125718215,0,0,0,0,0,0,0,0,1,0,0,0,0
5713,129529513,1,0,0,0,0,0,0,0,0,0,0,0,0
5715,133128209,1,0,0,1,0,0,0,0,0,0,0,0,0
5717,138974047,0,0,0,1,0,0,0,0,0,0,0,0,0
5720,153765897,1,0,0,0,0,0,0,0,0,0,0,0,0
5721,155065817,0,0,0,1,0,0,0,0,0,0,0,0,0
5722,160621715,0,0,0,0,0,0,0,0,0,0,0,1,0
5723,161934559,0,0,1,1,0,0,0,0,0,0,0,0,0
5724,162997769,0,0,0,1,0,0,0,0,0,0,0,0,0
5725,165073743,0,0,0,1,0,0,0,0,0,0,0,0,0
5726,183548759,1,0,0,0,0,0,0,0,0,0,0,0,0
5729,199181871,0,0,0,1,0,0,0,0,0,0,0,0,0
5730,199365183,1,0,0,0,0,0,0,0,0,0,0,0,0
5731,201157107,0,0,0,1,0,0,1,0,0,0,0,0,0
5734,206325623,1,0,0,1,0,0,0,0,0,0,0,0,0
5735,207196091,0,0,0,0,0,0,1,0,0,0,0,0,0
5738,207558877,0,0,0,0,0,0,0,0,1,0,0,0,0
5739,208019473,0,0,0,1,0,0,1,0,0,0,0,0,0
5741,210019357,0,0,0,1,0,0,0,0,0,0,0,0,0
5742,210275057,0,0,0,1,0,0,0,0,0,0,0,0,0
5744,212412505,1,0,0,1,0,0,0,0,0,0,0,0,0
5749,213660099,0,0,0,1,0,0,0,0,0,0,0,0,0
5750,213763105,0,0,0,1,0,0,0,0,0,0,0,0,0
5751,213901803,1,0,0,0,0,0,0,0,0,0,0,0,0
5752,214283979,0,0,0,0,0,0,0,0,1,0,0,0,0
5754,214711305,0,0,0,1,0,0,0,0,0,0,0,0,0
5755,214791035,0,0,0,1,0,0,0,0,0,0,0,0,0
5756,214850991,1,1,0,0,0,0,0,0,0,0,0,0,0
5759,215143173,0,0,0,0,0,0,0,0,0,0,0,1,0
5760,2125586,0,0,0,1,0,0,0,0,0,0,0,0,0
5761,2198977,1,0,0,0,0,0,0,0,0,0,0,0,0
5763,2513806,0,1,0,0,0,0,0,0,0,0,0,0,0
5764,2645056,0,0,0,0,0,0,0,0,1,0,0,0,0
5766,11036979,1,0,0,0,0,0,0,0,0,0,0,0,0
5767,11202469,1,0,0,0,0,0,0,0,0,0,0,0,0
5768,12154494,1,0,0,0,0,0,0,0,0,0,0,0,0
5772,13807153,0,0,0,0,0,0,0,0,0,0,1,0,0
5775,17782459,0,0,0,0,0,0,0,0,0,0,0,1,0
5777,18811765,1,0,0,0,0,0,0,0,0,0,0,0,0
5778,19214555,1,0,0,0,0,0,0,0,0,0,0,0,0
5788,43317270,1,0,0,0,0,0,0,0,0,0,0,0,0
5792,44324297,1,0,0,0,0,0,0,0,0,0,0,0,0
5793,44825307,1,0,0,0,0,0,0,0,0,0,0,0,0
5794,45172990,0,0,0,0,0,0,0,0,1,0,0,0,0
5797,45596118,0,0,0,0,0,0,0,1,0,0,0,0,0
5800,47203684,1,0,0,0,0,0,0,0,0,0,0,0,0
5803,48419749,0,0,0,1,0,0,1,0,0,0,0,0,0
5806,51517884,1,0,0,1,0,0,0,0,0,0,0,0,0
5808,53025302,0,0,0,0,0,0,0,0,1,0,0,0,0
5811,54315593,0,0,0,0,0,0,0,1,0,0,0,0,0
5814,54843874,0,0,0,1,0,0,0,0,0,0,0,0,0
5815,57500996,0,0,0,1,0,0,0,0,0,0,0,0,0
5816,57535459,1,0,0,0,0,0,0,0,0,0,0,0,0
5820,59690488,1,0,0,0,0,0,0,0,0,0,0,0,0
5821,59852171,1,0,0,0,0,0,0,1,0,0,0,0,0
5822,61510645,0,1,0,0,0,0,0,0,0,0,0,0,0
5823,62523753,1,0,0,0,0,0,0,0,0,0,0,0,0
5825,63400499,1,0,0,0,0,0,0,0,0,0,0,0,0
5827,63869606,0,0,0,0,0,0,0,1,0,0,0,0,0
5828,64020650,0,0,0,0,0,0,0,1,0,0,0,0,0
5830,64561373,0,0,0,0,0,0,0,0,0,0,0,1,0
5831,64689313,1,0,0,0,0,0,0,0,0,0,0,0,0
5834,65347518,1,0,0,0,0,0,0,0,0,0,0,0,0
5839,66994777,0,1,0,0,0,0,0,0,0,0,0,0,0
5840,67011019,0,0,0,1,0,0,0,0,0,0,0,0,0
5842,67375898,0,0,0,1,0,0,0,0,0,0,0,0,0
5843,67459012,0,0,0,0,0,0,0,0,0,0,0,1,0
5845,67549928,1,0,0,0,0,0,0,0,0,0,0,0,0
5846,68061214,0,0,0,0,0,0,0,0,0,0,1,0,0
5849,68449353,0,0,0,1,0,0,0,0,0,0,0,0,0
5850,68544080,0,1,0,0,0,0,0,0,0,0,0,0,0
5851,68572476,0,0,0,0,0,0,0,0,1,0,0,0,0
5855,69222699,0,0,0,0,0,0,0,0,0,0,0,1,0
5858,70295196,0,0,0,1,0,0,0,0,0,0,0,0,0
5862,73023786,0,0,0,0,0,0,0,0,0,0,0,1,0
5863,73718421,0,0,0,0,0,0,0,0,1,0,0,0,0
5868,101891631,0,0,1,0,0,0,0,0,0,0,0,0,0
5869,103733451,1,0,0,0,0,0,0,0,0,0,0,0,0
5878,133334231,1,0,0,0,0,0,0,0,0,0,0,0,0
5882,136806407,1,0,0,0,0,0,0,0,0,0,0,0,0
5883,142334489,0,0,0,0,0,0,0,0,0,0,0,1,0
5885,146334007,1,0,0,0,0,0,0,1,0,0,0,0,0
5887,148935507,0,0,0,1,0,0,0,0,0,0,0,0,0
5892,152454053,1,0,0,0,0,0,0,0,0,0,0,0,0
5893,155370071,0,0,0,1,0,0,0,0,0,0,0,0,0
5894,162967399,1,0,0,0,0,0,0,0,0,0,0,0,0
5897,168021019,1,0,0,0,0,0,0,0,0,0,0,0,0
5900,177557077,0,0,0,0,0,0,0,1,0,0,0,0,0
